Flight_No,org,dst,SCH_DEP_DATE,BKD_WT_sum,BKD_VOL_sum,CHG_WT_BU_sum,Ratio,count,OPN_SUFX,INHOUSE_AC_TYP,OPN_MODE,SVC_TYP,AC_CGO_WT_BU,AC_CGO_VOL_BU,CMRCL_CGO_WT_BU,CMRCL_CGO_VOL_BU,NOOP_CAN_IND,ISO_CODE,EST_CGO_PLOD_WT_BU,EST_CGO_PLOD_VOL_BU,EST_WT_BU,EST_VOL_BU
6600,NBO,DWC,2018-03-20T00:00:00.000Z,20059,96.1,20427,,16,,77WEP,J,J,20000,120,28500,150,,KE,38519.3,121.867485,16734.29,17.331078
6600,NBO,DWC,2018-08-05T00:00:00.000Z,13721,61.62,13803.5,,16,,77WER,J,J,21000,120,35000,800,,KE,23079.92,98.231317,99.43,0.116347
6600,NBO,DWC,2019-06-11T00:00:00.000Z,27455,112.17,27858,,24,,77WEP,J,J,20000,100,56123.53,10122.03,,KE,36123.53,122.030539,13577.76,12.321916
6600,NBO,DWC,2019-11-22T00:00:00.000Z,25017.23,76.002,25336.5,,16,,77WER,J,J,20000,100,45000,1200,,KE,31274.56,111.815988,7846.47,8.182455
6600,NBO,DWC,2019-11-26T00:00:00.000Z,25325,89.998794,25488,,15,,77WER,J,J,20000,100,35752.26,116.86982,,KE,35752.26,116.86982,11740.06,11.856647
6600,NBO,DWC,2019-12-01T00:00:00.000Z,15956,53.9,16361,,13,,77WER,J,J,20000,100,45170.94,10106.89,,KE,25170.94,106.886707,765.68,0.752575
6600,NBO,DWC,2019-12-03T00:00:00.000Z,26389,83.63,26699,,19,,77WER,J,J,20000,100,45000,1200,,KE,25305.01,108.775928,568.38,0.529222
6600,NBO,DWC,2019-12-28T00:00:00.000Z,23426,96.700001,24014,,18,,77WEJ,J,J,17000,90,37000,200,,KE,29678.87,109.377305,12317.73,12.920539
6600,NBO,DWC,2020-01-28T00:00:00.000Z,24501,86.5,24556,,17,,77WER,J,J,20000,100,58198.25,10103.67,,KE,28198.25,103.669581,5805.22,6.977365
6600,NBO,DWC,2020-09-01T00:00:00.000Z,7199,34.8,7259,,4,,77WER,J,J,20000,100,47365,131.932156,,KE,47365,131.932156,24693.07,21.874671
6600,NBO,DWC,2021-06-14T00:00:00.000Z,13467,48.26496,13687,,14,,77WER,J,J,20000,100,37031.46,109.540838,,KE,37031.46,109.540838,13504.92,17.634251
6600,DME,DWC,2018-01-28T00:00:00.000Z,7879,12.910184,7879,,15,,77WEP,J,J,20000,120,20000,120,,SA,33612.69,107.456647,14270.48,20.302275
6600,DME,DWC,2019-03-08T00:00:00.000Z,120,0.552,120,,1,,77WER,J,J,20000,100,20000,100,,SA,28704.3,92.412395,9021.27,14.259102
6600,DME,DWC,2019-03-20T00:00:00.000Z,7917,44.39571,7917,,19,,77WEP,J,J,20000,100,20000,100,,SA,24443.51,100.986826,3412.24,4.14515
6600,ADD,DWC,2020-01-08T00:00:00.000Z,15778,69.299477,16546,,10,,77LJ,J,J,13000,60,15778,69.3,,EG,22102.04,71.793234,7341.61,8.991677
6600,SAW,DWC,2019-03-02T00:00:00.000Z,12734,37.139928,13313,,3,,77WER,J,G,20000,100,20000,100,,TR,37050,116.167665,16100,19.281437
6600,DWC,MLE,2020-06-07T00:00:00.000Z,1800,8,1800,,1,,,,,,,,,,,,,,
6600,DWC,HAN,2020-12-07T00:00:00.000Z,13755.19,67.076968,13992,,10,,77WF,J,H,45000,250,45000,250,,AE,17000,65,0,0
6600,DWC,AKL,2018-03-26T00:00:00.000Z,58195.96,401.169582,72748.17,,40,,,,,,,,,,,,,,
6600,DWC,AKL,2020-04-20T00:00:00.000Z,79360.42,470.861831,91052.56,,76,,,,,,,,,,,,,,
6600,DWC,HKG,2020-12-14T00:00:00.000Z,984,7.39032,1232,,1,,77XF,F,F,102500,550,100000,489,,AE,,,,
6600,DWC,AKL,2020-12-14T00:00:00.000Z,65495.48,437.545064,82487.313,,56,,,,,,,,,,,,,,
6600,HKG,AKL,2019-07-23T00:00:00.000Z,267,0.689928,600,,1,,77XF,F,F,102500,550,102500,550,,SG,,,,
6600,AKL,SIN,2020-12-29T00:00:00.000Z,24106,95.90936,24106,,12,,,,,,,,,,,,,,
6600,MEX,DWC,2021-04-02T00:00:00.000Z,7239,42.680827,7317,,11,,77WEJ,J,H,17000,90,17000,90,,KW,17000,65,0,0
6600,MUC,DWC,2018-01-06T00:00:00.000Z,1848.2,6.842243,1979,,9,,388L,J,J,15000,60,15000,60,,GB,18882.3,65.798204,403.6,0.500599
6600,MUC,DWC,2018-06-07T00:00:00.000Z,11831,65.945698,12511.5,,10,,77WEP,J,J,20000,120,20000,80,,GB,27898.04,107.912156,7232.11,8.335988
6600,MUC,DWC,2018-09-30T00:00:00.000Z,8664,49.799985,10627.5,,30,,388L,J,J,15000,60,17000,65,,GB,32218.9,81.915569,12774.93,15.658263
6600,MUC,DWC,2019-01-15T00:00:00.000Z,9100.3,63.209977,10881.5,,10,,388J,J,J,8000,40,10000,65,,GB,42656.44,88.308024,27165.04,32.844551
6600,MUC,DWC,2019-10-25T00:00:00.000Z,5685,36.311026,7330.55,,17,,388J,J,J,8000,40,6000,50,,GB,16414.07,57.237365,1705.44,2.068503
6600,LIS,DWC,2019-09-11T00:00:00.000Z,15338.8,67.159382,16104.8,,30,,77WER,J,J,20000,100,20000,100,,TR,22668.96,92.059641,718.76,0.950659
6600,PHX,DWC,2018-12-08T00:00:00.000Z,9040,57.921999,11498.15,,26,,77WEN,J,J,10000,90,21676.21,170.1,,US,5676.21,70.101317,1022.76,1.812934
6600,PHX,DWC,2019-01-31T00:00:00.000Z,7070.2,77.306176,14385.5,,10,,77WEN,J,J,10000,90,19385.77,199,,US,19385.77,68.073054,8013.72,16.369581
6600,PHX,DWC,2019-05-04T00:00:00.000Z,9329.32,45.811286,10964.5,,22,,77WEN,J,J,10000,90,21909.32,98.993413,,US,21909.32,98.993413,16441.06,28.509341
6600,PHX,DWC,2019-08-05T00:00:00.000Z,8566,36.930903,8833,,16,,77WEQ,J,J,20000,100,12930.77,96.23,,US,5930.77,66.233832,5899.11,11.850958
6600,PHX,DWC,2020-02-28T00:00:00.000Z,9251.76,65.614483,13177.46,,18,,77WEN,J,J,10000,90,128869.96,190.26,,US,28869.96,90.25982,12385.67,21.95012
6600,DWC,ICN,2018-03-19T00:00:00.000Z,9206.4,52.14122,10223.6,,21,,388L,J,J,15000,60,19877.43,71.856287,,AE,19877.43,71.856287,1690.14,1.976886
6600,DWC,ICN,2018-03-20T00:00:00.000Z,8080.28,50.927849,8884.98,,23,,388L,J,J,15000,60,20502.99,72.410539,,AE,20502.99,72.410539,2087.19,2.438263
6600,DWC,ICN,2019-01-13T00:00:00.000Z,11295.93,72.333094,13929.86,,38,,388L,J,J,15000,60,29443.82,90.696946,,AE,29443.82,90.696946,11025.3,13.32515
6600,DWC,ICN,2019-06-13T00:00:00.000Z,6000.9,22.700058,6350.7,,29,,388L,J,J,15000,60,26659.95,90.39491,,AE,26659.95,90.39491,6694.6,7.512575
6600,DWC,ICN,2019-11-14T00:00:00.000Z,10471.18,55.875862,14353.9,,36,,388R,J,J,15000,60,49310.48,80,,AE,49310.48,113.305689,28107.48,32.260359
6600,DWC,ICN,2020-09-17T00:00:00.000Z,27170.55,106.558562,28598.793,,46,,77WER,J,J,20000,100,49165.54,110,,AE,49165.54,127.841557,28389.14,38.737365
6600,DWC,ICN,2020-12-08T00:00:00.000Z,25194.02,108.522875,29701.926,,49,,77WEP,J,J,20000,100,46483.84,124.260778,,AE,46483.84,124.260778,27170.25,40.540419
6600,DWC,ICN,2021-02-09T00:00:00.000Z,27334.45,96.441349,28082.5,,58,,77WER,J,J,20000,100,46206.34,99,,AE,46206.34,120.803593,24071.8,33.962874
6600,DWC,ICN,2021-07-01T00:00:00.000Z,22939.8,94.426439,24567.5,,38,,77WEN,J,J,20000,100,42792.26,119.371976,,AE,42792.26,119.371976,21345.84,28.657725
6600,DWC,TRV,2018-09-13T00:00:00.000Z,257,0.18605,257,,1,,77WER,J,J,21000,120,28857.26,94.313772,,AE,28857.26,94.313772,9801,15.57485
6600,DWC,TRV,2019-03-05T00:00:00.000Z,121,0.836866,143.9,,3,,77WER,J,J,20000,100,28298.55,96.940838,,AE,28298.55,96.940838,1895.76,2.729102
6600,DWC,TRV,2020-11-13T00:00:00.000Z,394.9,1.898083,406,,4,,77WER,J,J,20000,100,33048.8,97.926108,,AE,33048.8,97.926108,14886.06,24.946467
6600,DWC,BOM,2018-12-19T00:00:00.000Z,2634.1,15.913581,3030.7,,19,,77WEJ,J,J,3000,30,6662.92,62.831856,,AE,6662.92,62.831856,0,0
6600,DWC,BOM,2019-06-23T00:00:00.000Z,11484.8,61.359914,11803.6,,36,,77WEJ,J,J,17000,90,7230.68,72.878323,,AE,7230.68,72.878323,0,0
6600,DWC,BOM,2019-11-18T00:00:00.000Z,8582.9,44.222889,8814.4,,21,,77WEJ,J,J,10000,60,14959.81,69.909042,,AE,14959.81,69.909042,1188.77,1.848922
6600,DWC,BOM,2019-12-22T00:00:00.000Z,16858.26,85.355279,17204.06,,37,,77WER,J,J,13000,90,20554.44,83.553533,,AE,20554.44,83.553533,854.24,1.282874
6600,DWC,BOM,2021-03-25T00:00:00.000Z,10800.39,40.467265,10986,,37,,77WEJ,J,J,10000,60,17000,90,,AE,5791.49,65.412695,2434.96,4.041677
6600,NBO,DWC,2018-05-26T00:00:00.000Z,6957,35.073826,7019,,8,,77WER,J,J,21000,120,21000,120,,KE,35680.35,116.211677,12325.35,12.966168
6600,NBO,DWC,2018-06-26T00:00:00.000Z,7860,39.301,7956,,9,,77WEP,J,J,20000,120,20000,120,,KE,28212.26,109.349701,6759.24,7.420599
6600,NBO,DWC,2019-04-17T00:00:00.000Z,19179,81.2901,19566,,17,,77WEJ,J,J,17000,90,37000,9090,,KE,15281.11,95.303473,0,0
6600,NBO,DWC,2019-06-21T00:00:00.000Z,18572,67.430468,18759.5,,12,,77WEP,J,J,20000,100,22451.53,103.394132,,KE,22451.53,103.394132,1668.38,1.846587
6600,NBO,DWC,2019-06-26T00:00:00.000Z,29570,121.51,29757.5,,19,,77WEP,J,J,20000,100,38500,200,,KE,32452.85,115.830599,10102.05,10.191916
6600,NBO,DWC,2020-01-20T00:00:00.000Z,19511,76.80014,20134,,15,,77WER,J,J,20000,100,37500,200,,KE,30735.81,103.871377,8773.72,11.339641
6600,NBO,DWC,2020-03-12T00:00:00.000Z,2300,10,2300,,1,,,,,,,,,,,35811.02,117.731497,11562.76,11.274012
6600,NBO,DWC,2020-09-08T00:00:00.000Z,9134,47,9186,,6,,77WER,J,J,20000,100,49544.34,1500,,KE,49544.34,134.53497,22506.94,13.095449
6600,NBO,DWC,2020-12-13T00:00:00.000Z,11020,57,11615,,7,,77WER,J,J,20000,100,52409.5,132.511976,,KE,52409.5,132.511976,26479.5,25.386228
6600,DME,DWC,2018-05-16T00:00:00.000Z,7868,40.188027,7868.5,,17,,77WEN,J,J,21000,120,21000,120,,SA,28725.04,99.448503,7807.5,10.823353
6600,DME,DWC,2019-09-22T00:00:00.000Z,2586,11.308504,2586,,9,,77WEJ,J,J,17000,90,17000,90,,SA,40176.22,112.147006,22899.87,30.298623
6600,DME,DWC,2020-10-11T00:00:00.000Z,3754.7,7.488,3755,,3,,77WEP,J,J,20000,100,20000,100,,SA,30581.25,104.790419,6000,7.185629
6600,DWC,HAN,2021-01-16T00:00:00.000Z,2892.7,16.597614,2911,,7,,77XF,F,F,102500,550,102500,550,,AE,17000,65,0,0
6600,HKG,AKL,2020-06-02T00:00:00.000Z,1025,10,1650,,1,,77XF,F,F,102500,550,102500,550,,SG,,,,
6600,AKL,SIN,2018-11-27T00:00:00.000Z,600,4,600,,1,,77XF,F,F,102500,550,102500,550,,AU,,,,
6600,MEX,DWC,2020-06-08T00:00:00.000Z,567,4.00997,670,,2,,77WER,J,H,20000,100,30000,150,,KW,17000,65,0,0
6600,MEX,DWC,2020-11-10T00:00:00.000Z,6964.3,36.797736,7021,,13,,77WER,J,H,20000,100,20000,100,,KW,17000,65,0,0
6600,MEX,DWC,2020-12-15T00:00:00.000Z,3984,19.258642,3989,,10,,77WEJ,J,H,17000,90,17000,90,,KW,17000,65,0,0
6600,MUC,DWC,2018-06-08T00:00:00.000Z,10383,86.882116,15364,,21,,77WEP,J,J,20000,120,20000,120,,GB,36585.39,117.989521,15717.15,17.947006
6600,MUC,DWC,2019-10-06T00:00:00.000Z,7651.6,50.657897,9571.5,,9,,388J,J,J,8000,40,9000,60,,GB,38876.09,88.614731,22964.76,25.417725
6600,LIS,DWC,2018-03-10T00:00:00.000Z,18739.8,86.870448,19199.7,,24,,77WER,J,J,21000,120,22680.16,100,,TR,22680.16,91.384192,1239.96,1.676407
6600,LIS,DWC,2018-06-07T00:00:00.000Z,16265.35,59.112741,16478.3,,34,,77WEJ,J,J,17000,90,17000,90,,TR,18337.06,88.634251,1410.08,1.737006
6600,LIS,DWC,2019-04-13T00:00:00.000Z,12221.9,50.503475,12301.9,,8,,77WEJ,J,J,17000,90,20000,120,,TR,14456.82,69.347066,973.44,1.517605
6600,LIS,DWC,2021-03-26T00:00:00.000Z,26064.5,102.248399,26426.119,,40,,77WEP,J,J,20000,100,30000,120,,TR,25717.8,94.471856,7022.4,10.433533
6600,PHX,DWC,2019-04-01T00:00:00.000Z,12691,56.079957,13869.32,,23,,77WEN,J,J,10000,90,28972.62,105.528144,,US,28972.62,105.528144,22732.08,42.228024
6600,PHX,DWC,2019-08-04T00:00:00.000Z,7056.38,37.124489,7772.83,,17,,77WEQ,J,J,20000,100,14683.29,123.14,,US,2683.29,63.143713,1648.5,3.164671
6600,PHX,DWC,2019-08-28T00:00:00.000Z,7682.3,31.072085,8465.8,,10,,77WEN,J,J,10000,90,15038.63,72.893413,,US,15038.63,72.893413,8730.8,17.31018
6600,DWC,ICN,2018-03-05T00:00:00.000Z,11058.51,52.787529,11688.71,,28,,388L,J,J,15000,60,16500,69,,AE,23523.77,75.140599,4473.45,5.23024
6600,DWC,ICN,2018-04-11T00:00:00.000Z,13709,58.731343,15837.8,,29,,388L,J,J,15000,60,25003.5,65,,AE,25003.5,78.344311,6644.39,7.690958
6600,DWC,ICN,2018-08-03T00:00:00.000Z,10361.88,49.076863,11651.84,,48,,388L,J,J,15000,60,19873.56,75.730479,,AE,19873.56,75.730479,0,0
6600,DWC,ICN,2019-05-09T00:00:00.000Z,6530.1,25.467015,7242.8,,27,,388L,J,J,15000,60,37672.05,101.347605,,AE,37672.05,101.347605,16978.12,19.27018
6600,DWC,ICN,2020-01-27T00:00:00.000Z,13929.89,57.792638,14411.73,,26,,388L,J,J,15000,60,22603.22,84.504311,,AE,22603.22,84.504311,1873.59,2.117305
6600,DWC,TRV,2018-03-10T00:00:00.000Z,7107,3.489182,7107,,1,,77WEP,J,J,20000,120,40139.19,117.28,,AE,40139.19,117.28,22624.64,33.92
6600,DWC,TRV,2018-06-29T00:00:00.000Z,212,2.127226,361,,3,,77WER,J,J,21000,120,19853.53,80.365868,,AE,19853.53,80.365868,1413.1,2.234132
6600,DWC,TRV,2019-05-26T00:00:00.000Z,1196,5.701279,1196,,8,,77WER,J,J,20000,100,20140.76,84.076407,,AE,20140.76,84.076407,1174.36,1.762635
6600,DWC,TRV,2019-06-30T00:00:00.000Z,2108,14.640691,2654,,6,,77LJ,J,J,13000,60,13371.81,50.790479,,AE,13371.81,50.790479,538.35,0.828443
6600,DWC,TRV,2019-09-29T00:00:00.000Z,5893,13.570044,5921,,4,,77LJ,J,J,13000,60,22976.35,66.59491,,AE,22976.35,66.59491,10160.25,15.330838
6600,DWC,TRV,2020-01-19T00:00:00.000Z,159,0.677275,171,,3,,77WEN,J,J,20000,100,21956.05,86.675449,,AE,21956.05,86.675449,2785.9,4.226946
6600,DWC,BOM,2018-02-20T00:00:00.000Z,2669.04,20.201434,3784,,20,,77WEJ,J,J,3000,30,6000,40,,AE,611.18,67.791497,979.02,1.551018
6600,DWC,BOM,2018-04-05T00:00:00.000Z,3803.9,22.054748,4083.31,,20,,77WEJ,J,J,3000,30,10000,60,,AE,1591.64,73.662515,957.96,1.42491
6600,NBO,DWC,2018-04-25T00:00:00.000Z,8280,36.20001,8387,,11,,77WER,J,J,21000,120,22500,120,,KE,34937.47,115.813772,11724.9,12.24491
6600,NBO,DWC,2018-10-11T00:00:00.000Z,19025,96.46844,19290,,14,,77WER,J,J,21000,120,542000,1200,,KE,26632.57,103.101796,4788,5.676647
6600,NBO,DWC,2018-11-05T00:00:00.000Z,24578,101.600358,25300.5,,29,,77WER,J,J,21000,120,32500,200,,KE,28093.58,103.987246,5278.27,6.217186
6600,NBO,DWC,2019-06-12T00:00:00.000Z,29545,103.2528,29718,,18,,77WEP,J,J,20000,100,38500,200,,KE,35257.11,120.030599,12646.97,12.017784
6600,NBO,DWC,2019-08-03T00:00:00.000Z,24703,78.3469,25194,,15,,77WER,J,J,20000,100,43659.71,10101.84,,KE,23659.71,101.844311,0,0
6600,NBO,DWC,2019-10-28T00:00:00.000Z,16791,55.1,17240.5,,10,,77WER,J,J,20000,100,31801.91,115.366467,,KE,31801.91,115.366467,8772.2,8.456287
6600,NBO,DWC,2021-05-11T00:00:00.000Z,26656,92.778191,27670.5,,26,,77WER,J,J,20000,100,52334.27,200,,KE,52334.27,128.814251,29505.58,41.111257
6600,DME,DWC,2018-05-06T00:00:00.000Z,3637,19.56048,3666,,9,,77WEP,J,J,20000,120,20000,120,,SA,35756.32,110.507485,16236.25,22.971557
6600,DME,DWC,2019-02-04T00:00:00.000Z,4039,16.1,4039,,3,,77WEP,J,J,20000,100,20000,100,,SA,37396.67,113.215329,17732.7,24.746707
6600,DME,DWC,2019-02-23T00:00:00.000Z,1260,6.088644,1519,,10,,77WEP,J,J,20000,100,20000,100,,SA,42739.08,121.952575,21997.44,28.248144
6600,DME,DWC,2019-06-10T00:00:00.000Z,5057,24.578,5057,,13,,77WEQ,J,J,20000,100,20000,100,,SA,21675,91.670659,412.24,0.552335
6600,DWC,AKL,2018-11-19T00:00:00.000Z,99258.27,414.722169,115376.8,,42,,,,,,,,,,,,,,
6600,DWC,AKL,2021-05-03T00:00:00.000Z,78237.69,473.176203,90861.783,,64,,,,,,,,,,,,,,
6600,DWC,HKG,2021-05-03T00:00:00.000Z,4208.69,23.818419,4583.37,,11,,77XF,F,F,102500,550,100000,515,,AE,,,,
6600,MEX,DWC,2020-04-12T00:00:00.000Z,6098,36.212835,6098,,6,,77WER,J,H,20000,100,30000,150,,KW,17000,65,0,0
6600,MEX,DWC,2020-06-16T00:00:00.000Z,1067,6.96,1160,,1,,77WER,J,H,20000,100,30000,150,,KW,17000,65,0,0
6600,MEX,DWC,2020-11-04T00:00:00.000Z,7721.3,39.377876,7750.5,,19,,77WF,J,H,45000,250,45000,250,,KW,17000,65,0,0
6600,MEX,DWC,2021-02-10T00:00:00.000Z,7989.7,47.503781,8446,,18,,77WEP,J,H,20000,100,20000,100,,KW,17000,65,0,0
6600,MEX,DWC,2021-02-11T00:00:00.000Z,6496,38.315174,6546,,7,,77WEJ,J,H,17000,90,17000,90,,KW,17000,65,0,0
6600,MEX,DWC,2021-02-21T00:00:00.000Z,7355,38.489006,7355,,14,,77WE,J,H,40000,220,40000,220,,KW,17000,65,0,0
6600,MEX,DWC,2021-04-26T00:00:00.000Z,14937.95,74.26994,15043.5,,36,,77WER,J,H,20000,100,40000,200,,KW,17000,65,0,0
6600,MUC,DWC,2020-01-06T00:00:00.000Z,5837,25.152,5837,,1,,388J,J,J,8000,40,6000,40,,GB,18429.08,55.826826,3444.88,4.340599
6600,LIS,DWC,2018-06-12T00:00:00.000Z,11433.3,67.785722,13953.3,,19,,77WEJ,J,J,17000,90,30000,142,,TR,21391.95,91.390659,4450.16,5.56982
6600,LIS,DWC,2018-10-08T00:00:00.000Z,11197.7,39.438305,11462.7,,14,,77WEJ,J,J,17000,90,17000,90,,TR,15125.26,76.671377,0,0
6600,LIS,DWC,2020-05-14T00:00:00.000Z,36978.1,145.12911,40217.1,,34,,77WER,J,H,20000,100,42000,205,,TR,17000,65,0,0
6600,LIS,DWC,2021-06-29T00:00:00.000Z,31270.6,114.036781,31802.882,,20,,77WER,J,J,20000,100,65000,170,,TR,48658.55,120.210299,27690.32,45.570778
6600,PHX,DWC,2018-10-11T00:00:00.000Z,8121.5,37.600742,9509.5,,24,,77WEN,J,J,10000,90,18059.67,103.12,,US,18059.67,81.123713,12108.42,23.643234
6600,PHX,DWC,2019-03-26T00:00:00.000Z,8606.6,51.173851,10294,,11,,77WEN,J,J,10000,90,29925.56,106.213772,,US,29925.56,106.213772,21053.34,36.966108
6600,PHX,DWC,2019-06-01T00:00:00.000Z,3784.2,17.355311,4590.5,,13,,77WEN,J,J,10000,90,5278.8,69.885868,,US,3278.8,69.885868,1947.18,3.516048
6600,DWC,ICN,2018-03-28T00:00:00.000Z,18298.56,78.890113,18777.5,,40,,388L,J,J,15000,60,32756.43,83,,AE,32756.43,71.7,14892,22.942857
6600,DWC,ICN,2018-05-06T00:00:00.000Z,10699.82,44.030591,11511.52,,34,,388L,J,J,15000,60,20756.76,72,,AE,20756.76,74.972874,1969.8,2.214371
6600,DWC,ICN,2018-06-27T00:00:00.000Z,15947.59,55.536852,16501.01,,25,,388L,J,J,15000,60,20181,74.63988,,AE,20181,74.63988,1377.32,1.540838
6600,DWC,ICN,2018-07-07T00:00:00.000Z,10155.37,53.379459,11093.8,,44,,388L,J,J,15000,60,20941.74,62,,AE,20941.74,73.865868,1281.8,1.447904
6600,DWC,ICN,2019-06-15T00:00:00.000Z,8002.57,42.959594,8307.6,,31,,388H,J,J,11800,50,22114.08,66.575329,,AE,22114.08,66.575329,5037.78,5.73521
6600,DWC,ICN,2019-09-03T00:00:00.000Z,13211.42,50.138126,13517.2,,21,,388L,J,J,15000,60,39566.83,77,,AE,39566.83,105.41988,19533.84,21.63976
6600,DWC,ICN,2019-12-04T00:00:00.000Z,20144.86,67.474869,20911.29,,32,,388L,J,J,15000,60,44439.6,65,,AE,44439.6,109.949701,24120.25,27.067365
6600,DWC,ICN,2019-12-14T00:00:00.000Z,17266.9,46.166781,17394.6,,31,,388R,J,J,15000,60,24036.71,81.365269,,AE,24036.71,81.365269,3915.6,4.764072
6600,DWC,ICN,2020-02-18T00:00:00.000Z,8048.11,58.73213,10363.23,,25,,388L,J,J,15000,60,29848.26,95.348862,,AE,29848.26,95.348862,9278.65,10.051796
6600,DWC,ICN,2021-03-05T00:00:00.000Z,1606.9,8.572015,1771,,37,,77WER,J,J,20000,100,42411.53,114.797844,,AE,42411.53,114.797844,5087.04,7.467305
6600,DWC,ICN,2021-04-04T00:00:00.000Z,30353.25,109.147807,31150.495,,62,,77WEP,J,J,20000,100,40955.5,116.078862,,AE,40955.5,116.078862,21328.11,31.425808
6600,DWC,TRV,2018-05-14T00:00:00.000Z,445,1.507376,445,,2,,77WER,J,J,21000,120,32772.99,102.687725,,AE,32772.99,102.687725,14290.85,21.861377
6600,DWC,TRV,2018-09-30T00:00:00.000Z,1492.5,8.622002,1522,,3,,77WER,J,J,21000,120,34265.41,104.054611,,AE,34265.41,104.054611,16546.72,26.267784
6600,DWC,TRV,2021-01-15T00:00:00.000Z,609.3,2.919395,611,,3,,77WER,J,J,20000,100,20000,100,,AE,24439.3,82.169461,4066.3,6.624551
6600,DWC,BOM,2018-02-26T00:00:00.000Z,2594.6,17.098039,2951.5,,19,,77WEJ,J,J,3000,30,6000,40,,AE,3311.12,72.940838,3464.96,5.418922
6600,DWC,BOM,2018-06-13T00:00:00.000Z,8449.1,33.594825,8552,,29,,77WEJ,J,J,3000,30,10000,60,,AE,685.04,72.54515,0,0
6600,DWC,BOM,2019-07-27T00:00:00.000Z,13161.19,62.873766,13631.64,,38,,77WEJ,J,J,17000,90,7995.27,70.989641,,AE,7995.27,70.989641,106.99,0.161617
6600,DWC,BOM,2020-09-12T00:00:00.000Z,7086.93,36.633798,7171,,16,,77WEJ,J,J,10000,60,10000,60,,AE,19624.97,99.559281,22470.6,36.82994
6600,NBO,DWC,2018-03-02T00:00:00.000Z,20539,62.195991,20992.5,,15,,77WER,J,J,21000,120,35500,150,,KE,28650.16,109.126707,5429.76,5.687186
6600,NBO,DWC,2018-04-11T00:00:00.000Z,4023,23.91,4127,,8,,77WEP,J,J,20000,120,20000,120,,KE,31576.21,114.013234,10020.87,10.663892
6600,NBO,DWC,2019-03-08T00:00:00.000Z,28678,109.220001,28779,,18,,77WER,J,J,20000,100,38500,200,,KE,32538.07,111.557305,9094.47,9.907006
6600,NBO,DWC,2020-02-13T00:00:00.000Z,21552,82.06,22485,,14,,77WER,J,J,20000,100,45000,2500,,KE,30882.98,115.030659,5924.52,5.296527
6600,NBO,DWC,2020-11-01T00:00:00.000Z,1584,9.5,1678,,3,,77WER,J,J,20000,100,53625.99,136.944311,,KE,53625.99,136.944311,24077.7,10.52515
6600,NBO,DWC,2021-04-09T00:00:00.000Z,26954,82.239625,27006,,11,,77WER,J,J,20000,100,43878,119.952096,,KE,43878,119.952096,20828,26.51497
6600,DME,DWC,2018-11-20T00:00:00.000Z,3504,12.87746,3504,,14,,77WEN,J,J,21000,120,21000,120,,SA,32904.37,106.561677,11297,14.952096
6600,DME,DWC,2019-07-20T00:00:00.000Z,1205,5.205,1205,,6,,77WEN,J,J,20000,100,20000,100,,SA,27332.59,101.391018,5158.14,6.455928
6600,DME,DWC,2019-10-04T00:00:00.000Z,1196,5.5497,1196,,1,,77WEN,J,J,20000,100,20000,100,,SA,29422.91,101.935329,8462.4,11.391617
6600,ADD,DWC,2020-03-05T00:00:00.000Z,12225,74.65289,14845,,5,,77LJ,J,J,13000,60,12225,74.65,,EG,30152.05,84.517006,14324.92,14.87976
6600,AKL,SIN,2019-12-10T00:00:00.000Z,4420,27,4420,,2,,77XF,F,F,102500,550,102500,550,,AU,,,,
6600,MEX,DWC,2020-05-04T00:00:00.000Z,2171,15.043066,2509,,1,,77WER,J,H,20000,100,30000,150,,KW,17000,65,0,0
6600,MEX,DWC,2020-05-06T00:00:00.000Z,7,0.042525,7.5,,1,,77WEQ,J,H,20000,100,20000,100,,KW,17000,65,0,0
6600,MEX,DWC,2020-10-24T00:00:00.000Z,699,3.75,699,,1,,77WEJ,J,H,17000,90,17000,90,,KW,17000,65,0,0
6600,MEX,DWC,2021-04-22T00:00:00.000Z,3857,19.282518,3871.5,,11,,77WEJ,J,H,17000,90,17000,90,,KW,17000,65,0,0
6600,MUC,DWC,2018-08-23T00:00:00.000Z,11286.3,38.570489,11715,,13,,388L,J,J,15000,60,15000,60,,GB,19166.91,63.494731,814.56,1.045269
6600,MUC,DWC,2018-09-22T00:00:00.000Z,5981.4,34.762087,6102.5,,7,,388T,J,J,10000,30,8000,40,,GB,21910.81,54.733892,7988.48,9.990898
6600,MUC,DWC,2019-10-01T00:00:00.000Z,7693,39.115068,7748.06,,13,,388J,J,J,8000,40,8000,40,,GB,30550.36,76.469222,13939.26,15.923713
6600,MUC,DWC,2019-11-08T00:00:00.000Z,8576,39.793069,10590.31,,17,,388T,J,J,8000,30,15000,80,,GB,29403.42,66.83485,13565.74,15.603234
6600,LIS,DWC,2018-03-31T00:00:00.000Z,19960.5,92.602216,19962.8,,19,,77WER,J,J,21000,120,22130.2,120,,TR,22130.2,87.903653,313.11,0.437784
6600,LIS,DWC,2018-05-02T00:00:00.000Z,8441.4,30.871186,8659.4,,6,,77WEJ,J,J,17000,90,20000,120,,TR,15518.56,80.487545,206.66,0.279401
6600,LIS,DWC,2018-05-12T00:00:00.000Z,15943.45,71.593075,16892.1,,25,,77WEJ,J,J,17000,90,23000,120,,TR,16080.09,79.11006,207.74,0.285868
