CNTRY_MCY_ID,CNTRY_OWNER_CARR_CODE,CNTRY_CNTRY_CODE,CNTRY_COMMNTY_CODE,CNTRY_RGN_ID,CNTRY_INACTIVE,CNTRY_DTL_ID,CNTRY_CREATED_DATE,CNTRY_CREATED_BY,CNTRY_MODIFIED_DATE,CNTRY_MODIFIED_BY,CNTRY_ISO_CNTRY_CODE,CNTRY_GST_APPL_IND,CNTRY_TAX_ID_LENGTH,CNTRY_CMRCL_RGN,CTY_CCY_ID,CTY_OWNR_CARR_CODE,CTY_CTY_CODE,CTY_CTY_NAME,CTY_MTY_ID,CTY_CITY_TYP,CTY_OFFLN_CTY_IND,CTY_REPORTING_CITY,CTY_SALES_LEVEL,CTY_ADRS_ID
384,EK,EE,,73,N,1480668,,,2006-04-20T11:58:39.000,SYS_TEMP,,,,,24310,EK,TLL,TALLINN,48,,N,,,
361,EK,BW,,70,N,18681952182,,,2018-07-22T11:43:09.679,BERNASCHINA2,BWA,N,,AFR,30887,EK,SVT,Savuti,48,,N,,,
364,EK,CA,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,15714,EK,YDJ,HATCHET LAKE SASK,48,,N,,,
364,EK,CA,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,22958,EK,YOP,"RAINBOW LAKE, ALTA., CANA",48,,N,,,
332,EK,CL,,68,N,1480663,2005-10-20T09:02:59.000,S140475,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,25474,EK,TOQ,"TOCOPILLA, CHILE",48,,N,,,
441,EK,MR,,70,N,1480722,,,2006-04-20T12:18:30.000,SYS_TEMP,,,,,24399,EK,SEY,"SELIBABY, MAURITANIA",48,,N,,,
318,EK,UG,,70,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AFR,18398,EK,JIN,"JINJA, UGANDA",48,,N,,,
294,EK,KR,,75,N,1480702,2005-10-18T09:54:39.000,S140475,2006-04-20T12:13:38.000,SYS_TEMP,,,,FEA,20224,EK,KUZ,KUSAN,48,,N,,,
333,EK,CO,,68,N,1480663,2005-10-20T09:03:29.000,S140475,2006-04-20T11:56:21.000,SYS_TEMP,,,,,20968,EK,ULS,"MULATOS, COLOMBIA",48,,N,,,
333,EK,CO,,68,N,1480663,2005-10-20T09:03:29.000,S140475,2006-04-20T11:56:21.000,SYS_TEMP,,,,,18948,EK,LMC,"LAMACARENA, COLOMBIA",48,,N,,,
333,EK,CO,,68,N,1480663,2005-10-20T09:03:29.000,S140475,2006-04-20T11:56:21.000,SYS_TEMP,,,,,14864,EK,ACM,ARICA,48,,N,,,
333,EK,CO,,68,N,1480663,2005-10-20T09:03:29.000,S140475,2006-04-20T11:56:21.000,SYS_TEMP,,,,,23823,EK,SJG,"SAN PEDRO JAGUA, COLOMBIA",48,,N,,,
303,EK,NZ,,74,N,1480748,2005-10-18T09:59:13.000,S140475,2006-04-20T12:23:20.000,SYS_TEMP,,,,FEA,20416,EK,PPQ,"PARAPARAUMU, NEW ZEALAND",48,,N,,,
303,EK,NZ,,74,N,1480748,2005-10-18T09:59:13.000,S140475,2006-04-20T12:23:20.000,SYS_TEMP,,,,FEA,21240,EK,NPL,"NEW PLYMOUTH, NEW ZEALAND",48,,N,,,
437,EK,MN,,76,N,1480722,,,2006-04-20T12:18:30.000,SYS_TEMP,,,,,20202,EK,KHR,KHARKHORIN,48,,N,,,
400,EK,GN,,70,N,1480684,,,2006-04-20T12:08:53.000,SYS_TEMP,,,,AFR,18415,EK,KNN,"KANKAN, GUINEA",48,,N,,,
432,EK,MG,,70,N,1480706,,,2006-04-20T12:16:16.000,SYS_TEMP,,,,,15355,EK,TNR,"ANTANANARIVO, MADAGASCAR",48,,N,,,
314,EK,TH,,76,N,1480865,2005-10-18T10:01:07.000,S140475,2006-04-20T12:44:58.000,SYS_TEMP,,,,WSE,22513,EK,PMM,PHANOM SARAKHAM,48,,N,,,
289,EK,IN,,76,N,18382721767,2005-10-18T09:54:39.000,S140475,2018-06-26T17:07:15.291,S409211,IND,Y,15,WSE,26292,EK,AGX,"AGATTI I., INDIA",48,,N,,,
505,EK,ZM,,70,N,1480902,,,2006-04-20T12:52:03.000,SYS_TEMP,,,,AFR,17684,EK,KMZ,"KAOMA, ZAMBIA",48,,N,,,
310,EK,RU,,73,N,1480790,2005-10-18T10:01:07.000,S140475,2006-04-20T12:29:04.000,SYS_TEMP,,,,EUR,21096,EK,OVB,NOVOSIBIRSK ,48,,N,,,
310,EK,RU,,73,N,1480790,2005-10-18T10:01:07.000,S140475,2006-04-20T12:29:04.000,SYS_TEMP,,,,EUR,30586,EK,EKS,Shakhtersk,48,,N,,,
445,EK,MX,,68,N,1480722,,,2006-04-20T12:18:30.000,SYS_TEMP,,,,AMR,17430,EK,BHL,"BAHIA DE LOS ANGELES, MEX",48,,N,,,
445,EK,MX,,68,N,1480722,,,2006-04-20T12:18:30.000,SYS_TEMP,,,,AMR,21477,EK,NCG,"NUEVA CASAS GRANDES, MEXI",48,,N,,,
445,EK,MX,,68,N,1480722,,,2006-04-20T12:18:30.000,SYS_TEMP,,,,AMR,25532,EK,TIJ,TIJUANA MX,48,,N,,,
284,EK,FR,,71,N,1480679,2005-10-18T09:53:24.000,S140475,2006-04-20T12:03:43.000,SYS_TEMP,,,,EUR,15207,EK,DOL,"DEAUVILLE, FRANCE",48,,N,,,
358,EK,BO,,68,N,18681952182,,,2018-07-22T11:42:25.191,BERNASCHINA2,BOL,N,,AMR,29139,EK,SBL,"SANTA ANA, BOLIVIA",48,,N,,,
300,EK,MV,,76,N,1480722,2005-10-18T09:56:41.000,S140475,2006-04-20T12:18:30.000,SYS_TEMP,,,,WSE,15981,EK,FVM,Fuvahmulah Island,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,20438,EK,KPK,PARKS,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,28434,EK,CLS,"CHEHALIS, WASHINGTON",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,21069,EK,ORT,NORTHWAY,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,17527,EK,EHA,"ELKHART-MORTON CTY, KANSA",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,19371,EK,BKE,"BAKER, OREGON",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,23221,EK,HTL,"ROSCOMMON COUNTY, MICHIGA",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,20911,EK,MWS,MOUNT WILSON? CALIFORNIA,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,23314,EK,RKP,"ROCKPORT, TEXAS",48,,N,,,
273,EK,AU,,74,N,1480657,2005-10-18T09:50:16.000,S140475,2006-04-20T11:41:31.000,SYS_TEMP,,,,FEA,29098,EK,UIR,"QUIRINDI, N.S.W., AUSTRAL",48,,N,,,
273,EK,AU,,74,N,1480657,2005-10-18T09:50:16.000,S140475,2006-04-20T11:41:31.000,SYS_TEMP,,,,FEA,15316,EK,ANZ,"ANGAS DOWNS, AUSTRALIA",48,,N,,,
273,EK,AU,,74,N,1480657,2005-10-18T09:50:16.000,S140475,2006-04-20T11:41:31.000,SYS_TEMP,,,,FEA,17296,EK,HUB,"HUMBERT RIVER, N.T., AUST",48,,N,,,
273,EK,AU,,74,N,1480657,2005-10-18T09:50:16.000,S140475,2006-04-20T11:41:31.000,SYS_TEMP,,,,FEA,20637,EK,MXQ,"MITCHELL RIVER, AUSTRALIA",48,,N,,,
458,EK,PG,,74,N,1480762,,,2006-04-20T12:26:54.000,SYS_TEMP,,,,,16636,EK,GBC,GASUKE,48,,N,,,
458,EK,PG,,74,N,1480762,,,2006-04-20T12:26:54.000,SYS_TEMP,,,,,27877,EK,KEG,"KEGLSUGL, PAPUA NEW GUINE",48,,N,,,
458,EK,PG,,74,N,1480762,,,2006-04-20T12:26:54.000,SYS_TEMP,,,,,16027,EK,EFG,"EFOGI, PAPUA NEW GUINEA",48,,N,,,
458,EK,PG,,74,N,1480762,,,2006-04-20T12:26:54.000,SYS_TEMP,,,,,26769,EK,AZB,"AMAZON BAY, PAPUA NEW GUI",48,,N,,,
474,EK,SO,,70,N,1480800,,,2006-04-20T12:33:28.000,SYS_TEMP,,,,,22251,EK,BBO,"BERBERA, SOMALIA",48,,N,,,
474,EK,SO,,70,N,1480800,,,2006-04-20T12:33:28.000,SYS_TEMP,,,,,18734,EK,KMU,"KISMAYU, SOMALIA",48,,N,,,
296,EK,LK,,76,N,1480704,2005-10-18T09:54:39.000,S140475,2006-04-20T12:14:45.000,SYS_TEMP,,,,WSE,30392,EK,HRI,Hambantota,48,,N,,,
287,EK,ID,,76,N,1480689,2005-10-18T09:54:39.000,S140475,2006-04-20T12:11:40.000,SYS_TEMP,,,,WSE,18591,EK,LAH,"LABUHA, INDONESIA",48,,N,,,
330,EK,BR,,68,N,1480660,2005-10-20T09:01:21.000,S140475,2006-04-20T11:47:59.000,SYS_TEMP,,,,AMR,18196,EK,PPY,"ITAJUBA, BRAZIL",48,,N,,,
496,EK,VE,,68,N,1480887,,,2006-04-20T12:48:54.000,SYS_TEMP,,,,,25900,EK,VDP,"VALLE DE LA PASCUA, VENEZ",48,,N,,,
496,EK,VE,,68,N,1480887,,,2006-04-20T12:48:54.000,SYS_TEMP,,,,,27663,EK,CCS,"CARACAS/MAIQUETIA, VENEZU",48,,N,,,
319,EK,ZA,,70,N,1480902,2005-10-18T10:01:41.000,S140475,2006-04-20T12:52:03.000,SYS_TEMP,,,,AFR,26133,EK,VRE,"VREDENDAL, SOUTH AFRICA",48,,N,,,
319,EK,ZA,,70,N,1480902,2005-10-18T10:01:41.000,S140475,2006-04-20T12:52:03.000,SYS_TEMP,,,,AFR,21738,EK,NLP,NELSPRUIT,48,,N,,,
361,EK,BW,,70,N,18681952182,,,2018-07-22T11:43:09.679,BERNASCHINA2,BWA,N,,AFR,19213,EK,LOQ,"LOBATSE, BOTSWANA",48,,N,,,
364,EK,CA,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,22185,EK,QBC,"BELLA COOLA,BR.COLUMBIA,C",48,,N,,,
364,EK,CA,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,31016,EK,YZZ,Trail,48,,N,,,
364,EK,CA,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,28863,EK,YMA,"MAYO, YUKON TERRITORY, CA",48,,N,,,
452,EK,NO,,71,N,1480748,,,2006-04-20T12:23:20.000,SYS_TEMP,,,,EUR,18944,EK,LKL,"LAKSELV, NORWAY",48,,N,,,
332,EK,CL,,68,N,1480663,2005-10-20T09:02:59.000,S140475,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,14793,EK,SCL,SANTIAGO,48,,N,,,
301,EK,MY,,76,N,1480722,2005-10-18T09:58:04.000,S140475,2006-04-20T12:18:30.000,SYS_TEMP,,,,FEA,18726,EK,KBR,"KOTA BHARU, MALAYSIA",48,,N,,,
460,EK,PM,,68,N,1480762,,,2006-04-20T12:26:54.000,SYS_TEMP,,,,,20727,EK,MQC,"MIQUELON, ST. PIERRE & MI",48,,N,,,
306,EK,PK,,73,N,1480762,2005-10-18T10:01:07.000,S140475,2006-04-20T12:26:54.000,SYS_TEMP,,,,WSE,23043,EK,UET,QUETTA PK,48,,N,,,
333,EK,CO,,68,N,1480663,2005-10-20T09:03:29.000,S140475,2006-04-20T11:56:21.000,SYS_TEMP,,,,,26081,EK,VGZ,VILLAGARZON,48,,N,,,
333,EK,CO,,68,N,1480663,2005-10-20T09:03:29.000,S140475,2006-04-20T11:56:21.000,SYS_TEMP,,,,,17394,EK,AYA,"AYAPEL, COLOMBIA",48,,N,,,
379,EK,DK,,71,N,1480666,,,2006-04-20T11:57:32.000,SYS_TEMP,,,,EUR,27432,EK,CPH,COPENHAGEN,48,,N,,,
283,EK,GB,,71,N,1480684,2005-10-18T09:53:24.000,S140475,2006-04-20T12:08:53.000,SYS_TEMP,,,,EUR,17089,EK,HOY,"HOY ISLAND, SCOTLAND",48,,N,,,
480,EK,TC,,68,N,1480865,,,2006-04-20T12:44:58.000,SYS_TEMP,,,,,20585,EK,MDS,MIDDLE CAICOS,48,,N,,,
290,EK,IT,,73,N,1480689,2005-10-18T09:54:39.000,S140475,2006-04-20T12:11:40.000,SYS_TEMP,,,,EUR,19548,EK,ZMR,"MERAN, ITALY",48,,N,,,
290,EK,IT,,73,N,1480689,2005-10-18T09:54:39.000,S140475,2006-04-20T12:11:40.000,SYS_TEMP,,,,EUR,27143,EK,ALL,"ALBENGA, ITALY",48,,N,,,
507,EK,ZW,,70,N,1480902,,,2006-04-20T12:52:03.000,SYS_TEMP,,,,AFR,28153,EK,BUQ,"BULAWAYO, ZIMBABWE",48,,N,,,
305,EK,PH,,76,N,1480762,2005-10-18T10:01:07.000,S140475,2006-04-20T12:26:54.000,SYS_TEMP,,,,WSE,19386,EK,BQA,"BALER, PHILIPPINES",48,,N,,,
289,EK,IN,,76,N,18382721767,2005-10-18T09:54:39.000,S140475,2018-06-26T17:07:15.291,S409211,IND,Y,15,WSE,14776,EK,MAA,CHENNAI,48,,N,,,
310,EK,RU,,73,N,1480790,2005-10-18T10:01:07.000,S140475,2006-04-20T12:29:04.000,SYS_TEMP,,,,EUR,26273,EK,AER,"ADLER/SOCHI, RUSSIA",48,,N,,,
338,EK,AF,,76,N,1480657,2005-10-20T09:37:57.000,S140475,2006-04-20T11:41:30.000,SYS_TEMP,,,,,19771,EK,BIN,"BAMIAN, AFGHANISTAN",48,,N,,,
445,EK,MX,,68,N,1480722,,,2006-04-20T12:18:30.000,SYS_TEMP,,,,AMR,25424,EK,TRC,TORREON MX,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,28257,EK,KTS,BREVIG MISSION,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,23945,EK,BMX,"BIG MOUNTAIN, ALASKA",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,28782,EK,CVG,CINCINNATI,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,16429,EK,FHU,FT. HUACHUA/SR. VISTA,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,26326,EK,APH,A.P. HILL AAF MARYLAND,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,17369,EK,AUM,"AUSTIN, MINNESOTA",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,24996,EK,SNP,ST PAUL,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,29017,EK,PWM,PORTLAND,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,24815,EK,WSN,SOUTH NAKNEK,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,22936,EK,RDD,RED BLUFF-REDDING,48,,N,,,
273,EK,AU,,74,N,1480657,2005-10-18T09:50:16.000,S140475,2006-04-20T11:41:31.000,SYS_TEMP,,,,FEA,29111,EK,RSB,"ROSEBERTH, QLD., AUSTRALI",48,,N,,,
273,EK,AU,,74,N,1480657,2005-10-18T09:50:16.000,S140475,2006-04-20T11:41:31.000,SYS_TEMP,,,,FEA,16707,EK,GFN,"GRAFTON, AUSTRALIA",48,,N,,,
273,EK,AU,,74,N,1480657,2005-10-18T09:50:16.000,S140475,2006-04-20T11:41:31.000,SYS_TEMP,,,,FEA,14701,EK,ADL,ADELAIDE,48,,N,,,
456,EK,PE,,68,N,1480762,,,2006-04-20T12:26:54.000,SYS_TEMP,,,,,18317,EK,ENM,"JAEN, CAJAMARCA, PERU",48,,N,,,
458,EK,PG,,74,N,1480762,,,2006-04-20T12:26:54.000,SYS_TEMP,,,,,18477,EK,KOR,KOKORO,48,,N,,,
278,EK,DE,,71,N,1480666,2005-10-18T09:52:23.000,S140475,2006-04-20T11:57:32.000,SYS_TEMP,,,,EUR,22819,EK,SGE,SIEGEN,48,,N,,,
330,EK,BR,,68,N,1480660,2005-10-20T09:01:21.000,S140475,2006-04-20T11:47:59.000,SYS_TEMP,,,,AMR,30898,EK,TFO,"TEOFILE OTONI, BRAZIL",48,,N,,,
330,EK,BR,,68,N,1480660,2005-10-20T09:01:21.000,S140475,2006-04-20T11:47:59.000,SYS_TEMP,,,,AMR,27783,EK,FOR,"FORTALEZA, BRAZIL",48,,N,,,
330,EK,BR,,68,N,1480660,2005-10-20T09:01:21.000,S140475,2006-04-20T11:47:59.000,SYS_TEMP,,,,AMR,27294,EK,CPU,"CURURUPU, BRAZIL",48,,N,,,
330,EK,BR,,68,N,1480660,2005-10-20T09:01:21.000,S140475,2006-04-20T11:47:59.000,SYS_TEMP,,,,AMR,24258,EK,TRQ,"TARAUACA, BRAZIL",48,,N,,,
406,EK,GY,,68,N,18682017504,,,2018-07-22T11:50:00.512,BERNASCHINA2,GUY,N,,AMR,19962,EK,MHA,"MAHDIA, GUYANA",48,,N,,,
275,EK,CH,,71,N,1480663,2005-10-18T09:51:06.000,S140475,2006-04-20T11:56:21.000,SYS_TEMP,,,,EUR,26979,EK,ZKW,WETZIKON,48,,N,,,
363,EK,BZ,,68,N,18681992891,,,2018-07-22T11:46:28.981,BERNASCHINA2,BLZ,N,,AMR,19522,EK,MDB,"MELINDA, BELIZE",48,,N,,,
320,EK,YE,,69,N,1480897,2005-10-18T10:01:41.000,S140475,2006-04-20T12:50:59.000,SYS_TEMP,,,,,22159,EK,BHN,"BEIHAN, YEMEN",48,,N,,,
446,EK,MZ,,70,N,1480722,,,2006-04-20T12:18:30.000,SYS_TEMP,,,,,26864,EK,INE,"CHINDE, MOZAMBIQUE",48,,N,,,
446,EK,MZ,,70,N,1480722,,,2006-04-20T12:18:30.000,SYS_TEMP,,,,,30751,EK,MJS,Maganja da Costa,48,,N,,,
276,EK,CN,,76,N,1480663,2005-10-18T09:52:23.000,S140475,2006-04-20T11:56:21.000,SYS_TEMP,,,,FEA,27837,EK,KWE,"GUIYANG, CHINA",48,,N,,,
276,EK,CN,,76,N,1480663,2005-10-18T09:52:23.000,S140475,2006-04-20T11:56:21.000,SYS_TEMP,,,,FEA,23660,EK,SJW,"SHIJIAZHUANG, CHINA",48,,N,,,
276,EK,CN,,76,N,1480663,2005-10-18T09:52:23.000,S140475,2006-04-20T11:56:21.000,SYS_TEMP,,,,FEA,30781,EK,NZH,Manzhouli,48,,N,,,
276,EK,CN,,76,N,1480663,2005-10-18T09:52:23.000,S140475,2006-04-20T11:56:21.000,SYS_TEMP,,,,FEA,23015,EK,IQM,"QIEMO (QARQAN), CHINA",48,,N,,,
368,EK,CG,,70,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,,16119,EK,EWO,"EWA, PEOP. REP. OF THE CO",48,,N,,,
364,EK,CA,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,27396,EK,YYM,"COWLEY, ALBERTA, CANADA",48,,N,,,
364,EK,CA,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,26536,EK,YWR,"WHITE RIVER, ONTARIO, CAN",48,,N,,,
364,EK,CA,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,21895,EK,XDW,PRINCE RUPERT RR,48,,N,,,
364,EK,CA,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,16974,EK,YTB,"HARTLEY BAY, BR. COL., CA",48,,N,,,
364,EK,CA,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,16228,EK,YFB,IQALUIT,48,,N,,,
364,EK,CA,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,25022,EK,YSJ,ST. JOHN,48,,N,,,
301,EK,MY,,76,N,1480722,2005-10-18T09:58:04.000,S140475,2006-04-20T12:18:30.000,SYS_TEMP,,,,FEA,19129,EK,LWY,"LAWAS, MALAYSIA",48,,N,,,
333,EK,CO,,68,N,1480663,2005-10-20T09:03:29.000,S140475,2006-04-20T11:56:21.000,SYS_TEMP,,,,,26301,EK,ACL,"AGUA CLARA, COLOMBIA",48,,N,,,
309,EK,SA,,69,N,1480800,2005-10-18T10:01:07.000,S140475,2006-04-20T12:33:28.000,SYS_TEMP,,,,MEG,26548,EK,ZUL,"ZILFI, SAUDI ARABIA",48,,N,,,
283,EK,GB,,71,N,1480684,2005-10-18T09:53:24.000,S140475,2006-04-20T12:08:53.000,SYS_TEMP,,,,EUR,14788,EK,NCL,NEW CASTLE UK,48,,N,,,
435,EK,ML,,70,N,1480722,,,2006-04-20T12:18:30.000,SYS_TEMP,,,,,26207,EK,EYL,"YELIMANE, MALI",48,,N,,,
292,EK,JP,,75,N,1480700,2005-10-18T09:54:39.000,S140475,2006-04-20T12:12:16.000,SYS_TEMP,,,,FEA,27609,EK,SHB,"NAKASHIBETSU, JAPAN",48,,N,,,
290,EK,IT,,73,N,1480689,2005-10-18T09:54:39.000,S140475,2006-04-20T12:11:40.000,SYS_TEMP,,,,EUR,27718,EK,CRV,"CROTONE, ITALY",48,,N,,,
391,EK,FM,,74,N,1549582,,,2006-05-08T09:44:33.000,SYS_TEMP,,,,,18722,EK,KSA,"KOSRAE IS., CAROLINE ISLA",48,,N,,,
314,EK,TH,,76,N,1480865,2005-10-18T10:01:07.000,S140475,2006-04-20T12:44:58.000,SYS_TEMP,,,,WSE,29191,EK,HDY,SONGKHLA TH,48,,N,,,
289,EK,IN,,76,N,18382721767,2005-10-18T09:54:39.000,S140475,2018-06-26T17:07:15.291,S409211,IND,Y,15,WSE,17616,EK,BEK,"FATEHPUR, INDIA",48,,N,,,
457,EK,PF,,76,N,1480762,,,2006-04-20T12:26:54.000,SYS_TEMP,,,,,23320,EK,RMT,RIMATARA,48,,N,,,
312,EK,SD,,69,N,1480800,2005-10-18T10:01:07.000,S140475,2006-04-20T12:33:28.000,SYS_TEMP,,,,AFR,20204,EK,GBU,"KHASHM EL GIRBA, SUDAN",48,,N,,,
297,EK,MA,,73,N,1480706,2005-10-18T09:54:39.000,S140475,2006-04-20T12:16:16.000,SYS_TEMP,,,,AFR,24123,EK,TTU,TETOUAN MA,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,21516,EK,PVZ,"PAINESVILLE, OHIO",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,16210,EK,FET,"FREMONT (MUNI.), NEBRASKA",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,28159,EK,BFG,"BULLFROG BASIN, UTAH,",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,27781,EK,ERO,ELDRED ROCK CG ALASKA,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,16534,EK,GWV,GLENDALE WEST VIRGINIA,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,17004,EK,AUO,"AUBURN/OPELIKA, ALABAMA",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,22190,EK,BCS,BELLE CHASSE,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,21316,EK,BVX,"BATESVILLE, ARKANSAS",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,19709,EK,MTO,MATTOON-CHARLESTON,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,21209,EK,XEL,NEW CARLISLE,48,,N,,,
273,EK,AU,,74,N,1480657,2005-10-18T09:50:16.000,S140475,2006-04-20T11:41:31.000,SYS_TEMP,,,,FEA,20714,EK,MIN,"MINNIPA, S. AUSTRALIA",48,,N,,,
273,EK,AU,,74,N,1480657,2005-10-18T09:50:16.000,S140475,2006-04-20T11:41:31.000,SYS_TEMP,,,,FEA,22623,EK,PTE,PORT STEPHENS,48,,N,,,
273,EK,AU,,74,N,1480657,2005-10-18T09:50:16.000,S140475,2006-04-20T11:41:31.000,SYS_TEMP,,,,FEA,18238,EK,IFF,"IFFLEY, QLD., AUSTRALIA",48,,N,,,
458,EK,PG,,74,N,1480762,,,2006-04-20T12:26:54.000,SYS_TEMP,,,,,21651,EK,IIS,"NISSAN ISLAND, PAPUA N. G",48,,N,,,
293,EK,KE,,70,N,1480702,2005-10-18T09:54:39.000,S140475,2006-04-20T12:13:38.000,SYS_TEMP,,,,AFR,27621,EK,NYK,"NANYUKI, KENYA",48,,N,,,
278,EK,DE,,71,N,1480666,2005-10-18T09:52:23.000,S140475,2006-04-20T11:57:32.000,SYS_TEMP,,,,EUR,29469,EK,ZTZ,Chemnitz,48,,Y,FRA,,
296,EK,LK,,76,N,1480704,2005-10-18T09:54:39.000,S140475,2006-04-20T12:14:45.000,SYS_TEMP,,,,WSE,30700,EK,KCT,Koggala,48,,N,,,
287,EK,ID,,76,N,1480689,2005-10-18T09:54:39.000,S140475,2006-04-20T12:11:40.000,SYS_TEMP,,,,WSE,26914,EK,CXP,"CILACAP, JAVA, INDONESIA",48,,N,,,
287,EK,ID,,76,N,1480689,2005-10-18T09:54:39.000,S140475,2006-04-20T12:11:40.000,SYS_TEMP,,,,WSE,24425,EK,ZEG,"SENGGO, IRIAN JAYA, INDON",48,,N,,,
412,EK,IR,,69,N,1480689,,,2006-04-20T12:11:40.000,SYS_TEMP,,,,WSE,20201,EK,KHK,"KHARK, IRAN",48,,N,,,
417,EK,KI,,76,N,1480702,,,2006-04-20T12:13:38.000,SYS_TEMP,,,,,20366,EK,OOT,"ONOTOA, GILBERT ISLANDS,",48,,N,,,
